#Optimization obtained via Optimization of the distance to the set of unitaries
#
#Identifier DeltaT PurityOpt PurityStand PurityBase MutInfOpt MutInfStand MutInfBase 
#
350 0.048626 0.999997 0.999997 0.946294 1.386276 1.386274 1.259535 

356 0.048626 0.999984 0.999961 0.943510 1.386194 1.386064 1.254210 

353 0.048626 1.000000 0.999989 0.986937 1.386292 1.386220 1.346689 

341 0.048626 0.999996 0.999977 0.906129 1.386269 1.386151 1.189367 

343 0.048626 0.999998 0.999992 0.945054 1.386277 1.386240 1.257215 

347 0.048626 0.999995 0.999985 0.851727 1.386258 1.386196 1.102776 

355 0.048626 0.999999 0.999997 0.942059 1.386288 1.386271 1.251980 

344 0.048626 0.999999 0.999990 0.894440 1.386290 1.386231 1.170410 

342 0.048626 0.999997 0.999993 0.956078 1.386273 1.386250 1.278784 

354 0.048626 0.999994 0.999989 0.921779 1.386250 1.386221 1.214103 

358 0.048626 1.000000 0.999994 0.887741 1.386291 1.386254 1.155158 

359 0.048626 0.999997 0.999997 0.938488 1.386274 1.386270 1.244255 

360 0.048626 0.999997 0.999981 0.875542 1.386272 1.386178 1.132657 

378 0.053367 0.999990 0.999966 0.873883 1.386226 1.386090 1.137322 

366 0.053367 0.999999 0.999975 0.904866 1.386288 1.386142 1.184232 

372 0.053367 0.999997 0.999991 0.928191 1.386273 1.386236 1.226471 

375 0.053367 0.999999 0.999993 0.888102 1.386287 1.386246 1.160387 

371 0.053367 0.999989 0.999966 0.937253 1.386220 1.386091 1.242767 

373 0.053367 1.000000 0.999997 0.963147 1.386292 1.386272 1.292988 

377 0.053367 0.999994 0.999994 0.907144 1.386251 1.386251 1.190414 

364 0.053367 0.999999 0.999956 0.866452 1.386286 1.386034 1.126920 

367 0.053367 0.999979 0.999928 0.864939 1.386166 1.385891 1.123185 

365 0.053367 0.999996 0.999996 0.900966 1.386266 1.386266 1.178438 

363 0.053367 0.999992 0.999988 0.913434 1.386240 1.386219 1.198939 

362 0.053367 0.999996 0.999996 0.935437 1.386264 1.386264 1.239567 

376 0.053367 0.999992 0.999947 0.961260 1.386242 1.385990 1.288752 

368 0.053367 0.999989 0.999958 0.901253 1.386225 1.386048 1.179394 

369 0.053367 0.999996 0.999993 0.886968 1.386268 1.386249 1.157910 

370 0.053367 0.999999 0.999998 0.913216 1.386286 1.386278 1.198198 

374 0.053367 0.999993 0.999987 0.838119 1.386246 1.386211 1.074886 

361 0.053367 0.999992 0.999992 0.857154 1.386240 1.386238 1.111173 

380 0.053367 0.999998 0.999994 0.906031 1.386281 1.386250 1.189390 

379 0.053367 1.000000 0.999999 0.936437 1.386291 1.386286 1.241729 

385 0.058570 0.999991 0.999991 0.942927 1.386237 1.386237 1.253274 

391 0.058570 0.999990 0.999963 0.889909 1.386229 1.386077 1.156855 

392 0.058570 0.999994 0.999974 0.915351 1.386255 1.386135 1.204544 

383 0.058570 0.999989 0.999980 0.897852 1.386223 1.386171 1.173622 

394 0.058570 0.999987 0.999976 0.824994 1.386207 1.386147 1.064927 

388 0.058570 0.999977 0.999963 0.906190 1.386155 1.386076 1.189197 

384 0.058570 0.999996 0.999874 0.870144 1.386266 1.385623 1.131745 

382 0.058570 0.999997 0.999990 0.935966 1.386273 1.386227 1.240280 

386 0.058570 0.999999 0.999979 0.919106 1.386283 1.386164 1.208661 

390 0.058570 0.999999 0.999998 0.906912 1.386284 1.386279 1.186940 

396 0.058570 0.999986 0.999918 0.920741 1.386207 1.385838 1.213318 

381 0.058570 0.999989 0.999960 0.848512 1.386221 1.386058 1.099731 

393 0.058570 1.000000 0.999991 0.954514 1.386293 1.386232 1.275618 

389 0.058570 0.999995 0.999986 0.892975 1.386260 1.386203 1.164336 

395 0.058570 0.999999 0.999996 0.870149 1.386283 1.386267 1.132484 

397 0.058570 0.999993 0.999993 0.898332 1.386246 1.386245 1.174778 

398 0.058570 0.999986 0.999970 0.818040 1.386203 1.386115 1.040326 

387 0.058570 0.999974 0.999939 0.796374 1.386136 1.385944 1.028683 

400 0.058570 0.999994 0.999979 0.870517 1.386254 1.386162 1.125355 

399 0.058570 0.999996 0.999996 0.924766 1.386268 1.386265 1.219161 

410 0.064281 0.999992 0.999990 0.924352 1.386241 1.386230 1.217961 

411 0.064281 0.999988 0.999934 0.860887 1.386214 1.385920 1.114810 

416 0.064281 0.999970 0.999966 0.869170 1.386113 1.386091 1.128410 

417 0.064281 0.999999 0.999998 0.938355 1.386284 1.386282 1.243788 

407 0.064281 0.999954 0.999886 0.910612 1.386027 1.385678 1.194341 

402 0.064281 0.999993 0.999981 0.955799 1.386245 1.386172 1.277876 

401 0.064281 0.999997 0.999932 0.933493 1.386271 1.385911 1.236201 

403 0.064281 1.000000 0.999992 0.893548 1.386293 1.386239 1.164263 

415 0.064281 0.999999 0.999987 0.974192 1.386285 1.386210 1.316461 

408 0.064281 0.999976 0.999937 0.882415 1.386146 1.385937 1.149954 

412 0.064281 0.999995 0.999965 0.983592 1.386256 1.386087 1.338267 

413 0.064281 0.999999 0.999973 0.985972 1.386289 1.386132 1.344235 

405 0.064281 0.999987 0.999987 0.890464 1.386210 1.386210 1.164272 

404 0.064281 0.999995 0.999851 0.907319 1.386259 1.385510 1.190583 

409 0.064281 0.999998 0.999967 0.875375 1.386279 1.386098 1.135249 

414 0.064281 0.999992 0.999976 0.851578 1.386238 1.386149 1.095695 

418 0.064281 0.999994 0.999956 0.866732 1.386256 1.386039 1.118675 

406 0.064281 0.999998 0.999967 0.821160 1.386281 1.386096 1.051507 

419 0.064281 0.999993 0.999992 0.908366 1.386249 1.386242 1.191571 

420 0.064281 0.999996 0.999962 0.819864 1.386263 1.386069 1.042353 

425 0.070548 0.999981 0.999980 0.864324 1.386173 1.386172 1.121067 

431 0.070548 0.999975 0.999897 0.873214 1.386141 1.385736 1.132102 

423 0.070548 0.999982 0.999976 0.834160 1.386180 1.386146 1.070699 

432 0.070548 0.999988 0.999950 0.883856 1.386215 1.386006 1.152702 

436 0.070548 0.999996 0.999894 0.896591 1.386268 1.385719 1.171401 

433 0.070548 0.999999 0.999997 0.933737 1.386290 1.386275 1.236656 

422 0.070548 0.999988 0.999980 0.888754 1.386218 1.386171 1.160061 

437 0.070548 0.999989 0.999989 0.842262 1.386223 1.386221 1.088221 

430 0.070548 0.999998 0.999995 0.850091 1.386277 1.386260 1.092448 

428 0.070548 0.999952 0.999919 0.832493 1.386013 1.385844 1.074261 

426 0.070548 0.999997 0.999943 0.852297 1.386272 1.385966 1.096421 

427 0.070548 0.999929 0.999821 0.787940 1.385897 1.385373 1.016864 

424 0.070548 0.999992 0.999742 0.783710 1.386242 1.385009 1.009409 

438 0.070548 0.999971 0.999920 0.760430 1.386119 1.385849 0.954748 

429 0.070548 0.999988 0.999986 0.806041 1.386219 1.386204 1.032302 

435 0.070548 0.999997 0.999985 0.823792 1.386272 1.386197 1.065002 

434 0.070548 0.999976 0.999952 0.753084 1.386145 1.386014 0.959202 

421 0.070548 0.999976 0.999949 0.775897 1.386146 1.385998 0.997059 

440 0.070548 0.999994 0.999990 0.815890 1.386254 1.386228 1.040900 

439 0.070548 0.999998 0.999997 0.875625 1.386277 1.386275 1.138948 

452 0.077426 0.999990 0.999988 0.860864 1.386229 1.386213 1.118506 

449 0.077426 0.999985 0.999920 0.859379 1.386197 1.385850 1.116307 

450 0.077426 0.999984 0.999981 0.871872 1.386193 1.386174 1.131921 

447 0.077426 0.999975 0.999834 0.809708 1.386142 1.385432 1.038268 

444 0.077426 0.999995 0.999858 0.817010 1.386257 1.385547 1.056102 

442 0.077426 0.999988 0.999977 0.901513 1.386219 1.386150 1.181993 

445 0.077426 0.999997 0.999996 0.847718 1.386270 1.386269 1.091873 

453 0.077426 0.999998 0.999941 0.921963 1.386283 1.385957 1.215993 

457 0.077426 0.999970 0.999970 0.848117 1.386114 1.386112 1.097616 

455 0.077426 0.999998 0.999983 0.811315 1.386281 1.386185 1.048950 

456 0.077426 0.999911 0.999705 0.843579 1.385806 1.384845 1.092899 

441 0.077426 0.999969 0.999881 0.795406 1.386105 1.385658 1.024147 

458 0.077426 0.999958 0.999897 0.778683 1.386046 1.385735 0.996808 

446 0.077426 0.999999 0.999932 0.759413 1.386289 1.385910 0.966342 

451 0.077426 0.999963 0.999940 0.796896 1.386073 1.385954 1.010272 

443 0.077426 0.999964 0.999935 0.807503 1.386080 1.385925 1.038786 

448 0.077426 0.999926 0.999778 0.771168 1.385878 1.385173 0.987798 

454 0.077426 0.999983 0.999981 0.680448 1.386188 1.386177 0.816185 

460 0.077426 0.999990 0.999911 0.799697 1.386227 1.385804 1.025119 

459 0.077426 0.999989 0.999984 0.833816 1.386222 1.386194 1.077630 

472 0.084975 0.999995 0.999977 0.867793 1.386258 1.386153 1.127818 

473 0.084975 0.999998 0.999930 0.930371 1.386282 1.385902 1.230653 

463 0.084975 0.999951 0.999904 0.847966 1.386008 1.385768 1.095242 

470 0.084975 0.999985 0.999979 0.826917 1.386199 1.386166 1.061867 

476 0.084975 0.999879 0.999555 0.926606 1.385646 1.384199 1.223613 

462 0.084975 0.999973 0.999965 0.853532 1.386128 1.386086 1.108096 

465 0.084975 0.999992 0.999992 0.776423 1.386240 1.386239 0.989018 

469 0.084975 0.999978 0.999910 0.755592 1.386157 1.385797 0.975060 

464 0.084975 0.999999 0.999945 0.720352 1.386290 1.385978 0.931386 

471 0.084975 0.999949 0.999870 0.811338 1.385998 1.385603 1.029470 

474 0.084975 0.999948 0.999918 0.723432 1.385994 1.385839 0.883616 

468 0.084975 0.999956 0.999738 0.793713 1.386035 1.384993 1.017070 

478 0.084975 0.999957 0.999843 0.733907 1.386039 1.385475 0.945858 

467 0.084975 0.999944 0.999726 0.662940 1.385973 1.384939 0.842814 

475 0.084975 0.999994 0.999960 0.765835 1.386253 1.386056 0.988721 

466 0.084975 0.999995 0.999894 0.771190 1.386261 1.385722 0.982032 

477 0.084975 0.999959 0.999958 0.794443 1.386050 1.386049 1.022408 

461 0.084975 0.999952 0.999890 0.708470 1.386017 1.385702 0.909425 

480 0.084975 0.999979 0.999883 0.763475 1.386166 1.385668 0.969721 

479 0.084975 0.999988 0.999981 0.854874 1.386216 1.386176 1.107972 

485 0.093260 0.999943 0.999942 0.911052 1.385966 1.385962 1.193819 

497 0.093260 0.999939 0.999938 0.844847 1.385946 1.385939 1.089830 

488 0.093260 0.999933 0.999693 0.916420 1.385916 1.384792 1.205376 

486 0.093260 0.999991 0.999795 0.886020 1.386236 1.385248 1.151015 

496 0.093260 0.999846 0.999389 0.892423 1.385486 1.383515 1.166359 

482 0.093260 0.999987 0.999949 0.900643 1.386208 1.385997 1.178316 

490 0.093260 0.999996 0.999987 0.829803 1.386266 1.386210 1.057350 

493 0.093260 1.000000 0.999916 0.930750 1.386293 1.385827 1.231108 

484 0.093260 0.999977 0.999239 0.838176 1.386154 1.382916 1.082615 

483 0.093260 0.999925 0.999853 0.863025 1.385876 1.385520 1.117008 

489 0.093260 0.999979 0.999909 0.828248 1.386166 1.385794 1.064341 

491 0.093260 0.999902 0.999682 0.822071 1.385758 1.384745 1.054664 

492 0.093260 0.999966 0.999843 0.839646 1.386089 1.385474 1.086313 

494 0.093260 0.999920 0.999854 0.672644 1.385852 1.385526 0.861845 

495 0.093260 0.999992 0.999959 0.780305 1.386240 1.386055 1.005307 

481 0.093260 0.999954 0.999786 0.795521 1.386026 1.385207 1.020008 

498 0.093260 0.999901 0.999734 0.708929 1.385755 1.384976 0.869351 

487 0.093260 0.999794 0.999398 0.623565 1.385248 1.383551 0.812927 

499 0.093260 0.999974 0.999967 0.913175 1.386137 1.386099 1.197703 

500 0.093260 0.999961 0.999841 0.784397 1.386062 1.385465 1.007227 

513 0.102353 0.999999 0.999950 0.874024 1.386284 1.386003 1.138040 

512 0.102353 0.999948 0.999779 0.776559 1.385994 1.385175 0.999035 

511 0.102353 0.999903 0.999608 0.761557 1.385764 1.384425 0.953174 

505 0.102353 0.999919 0.999918 0.810794 1.385844 1.385839 1.041515 

506 0.102353 0.999986 0.999784 0.792686 1.386204 1.385202 0.999604 

509 0.102353 0.999951 0.999909 0.698373 1.386008 1.385795 0.873111 

516 0.102353 0.999905 0.999323 0.824749 1.385776 1.383249 1.060802 

502 0.102353 0.999960 0.999912 0.802867 1.386057 1.385809 1.031991 

510 0.102353 0.999992 0.999983 0.743432 1.386240 1.386186 0.923926 

517 0.102353 0.999942 0.999940 0.725111 1.385961 1.385953 0.923825 

504 0.102353 0.999964 0.998882 0.670106 1.386078 1.381548 0.864383 

501 0.102353 0.999897 0.999703 0.645249 1.385732 1.384836 0.832181 

508 0.102353 0.999810 0.999670 0.766858 1.385320 1.384693 0.982922 

515 0.102353 0.999986 0.999953 0.679927 1.386205 1.386020 0.880678 

507 0.102353 0.999725 0.999319 0.599004 1.384935 1.383235 0.788026 

503 0.102353 0.999909 0.999850 0.736547 1.385792 1.385508 0.928257 

514 0.102353 0.999881 0.999776 0.604806 1.385654 1.385165 0.775002 

518 0.102353 0.999877 0.999716 0.606009 1.385636 1.384896 0.685048 

519 0.102353 0.999976 0.999973 0.790417 1.386145 1.386129 1.008185 

520 0.102353 0.999960 0.999894 0.692330 1.386057 1.385718 0.845875 

533 0.112332 0.999995 0.999813 0.851473 1.386262 1.385335 1.104066 

523 0.112332 0.999903 0.999785 0.661918 1.385763 1.385206 0.841902 

522 0.112332 0.999940 0.999831 0.763199 1.385953 1.385419 0.980655 

528 0.112332 0.999659 0.999614 0.653706 1.384646 1.384452 0.850624 

525 0.112332 0.999919 0.999918 0.759778 1.385844 1.385838 0.981802 

536 0.112332 0.999758 0.999043 0.691943 1.385083 1.382156 0.884198 

530 0.112332 0.999954 0.999951 0.719638 1.386023 1.386010 0.898445 

535 0.112332 0.999980 0.999969 0.659424 1.386170 1.386106 0.857582 

521 0.112332 0.999848 0.999312 0.595845 1.385495 1.383205 0.787097 

532 0.112332 0.999947 0.999713 0.783413 1.385991 1.384880 1.009758 

527 0.112332 0.999790 0.999653 0.564088 1.385225 1.384618 0.746370 

526 0.112332 0.999981 0.999915 0.676584 1.386178 1.385825 0.836832 

524 0.112332 0.999956 0.998933 0.603342 1.386037 1.381740 0.788740 

531 0.112332 0.999964 0.999759 0.645694 1.386080 1.385088 0.742345 

538 0.112332 0.999912 0.999877 0.564486 1.385809 1.385637 0.573858 

537 0.112332 0.999947 0.999945 0.672578 1.385987 1.385981 0.852226 

529 0.112332 0.999927 0.999716 0.654820 1.385883 1.384896 0.803329 

534 0.112332 0.999825 0.999696 0.603246 1.385389 1.384804 0.770858 

539 0.112332 0.999933 0.999926 0.699243 1.385914 1.385878 0.877048 

540 0.112332 0.999926 0.999671 0.603373 1.385881 1.384696 0.644434 

553 0.123285 0.999993 0.999761 0.828100 1.386248 1.385095 1.070195 

545 0.123285 0.999874 0.999872 0.713513 1.385623 1.385615 0.924528 

552 0.123285 0.999921 0.999581 0.761121 1.385856 1.384308 0.979825 

554 0.123285 0.999754 0.999557 0.574086 1.385066 1.384210 0.733845 

543 0.123285 0.999875 0.999724 0.620467 1.385627 1.384930 0.783414 

556 0.123285 0.999697 0.998760 0.660299 1.384812 1.381091 0.839831 

549 0.123285 0.999895 0.999614 0.606107 1.385723 1.384451 0.727489 

550 0.123285 0.999935 0.999930 0.678777 1.385925 1.385899 0.834152 

542 0.123285 0.999907 0.999756 0.723331 1.385785 1.385071 0.928518 

557 0.123285 0.999935 0.999933 0.631720 1.385925 1.385914 0.798395 

551 0.123285 0.999948 0.999608 0.618188 1.385996 1.384426 0.689170 

547 0.123285 0.999654 0.999404 0.560451 1.384621 1.383578 0.741067 

541 0.123285 0.999782 0.999045 0.558924 1.385190 1.382163 0.744836 

544 0.123285 0.999935 0.998428 0.563915 1.385928 1.379886 0.743234 

555 0.123285 0.999971 0.999946 0.637118 1.386119 1.385982 0.831101 

546 0.123285 0.999972 0.999860 0.643516 1.386125 1.385556 0.780493 

548 0.123285 0.999513 0.999474 0.614727 1.384022 1.383864 0.804033 

558 0.123285 0.999885 0.999809 0.542757 1.385674 1.385315 0.504417 

559 0.123285 0.999907 0.999898 0.662381 1.385782 1.385738 0.824737 

560 0.123285 0.999902 0.999576 0.570556 1.385757 1.384287 0.560624 

573 0.135305 0.999993 0.999399 0.980293 1.386248 1.383556 1.330321 

564 0.135305 0.999901 0.996951 0.963718 1.385754 1.374867 1.293674 

577 0.135305 0.999819 0.999813 0.898501 1.385360 1.385335 1.173880 

562 0.135305 0.999933 0.999733 0.923985 1.385918 1.384971 1.219257 

568 0.135305 0.999871 0.998605 0.872691 1.385606 1.380525 1.131706 

572 0.135305 0.999900 0.999417 0.913042 1.385749 1.383631 1.199710 

575 0.135305 0.999976 0.999748 0.891400 1.386148 1.385039 1.163422 

561 0.135305 0.999986 0.998851 0.916110 1.386202 1.381430 1.203407 

570 0.135305 0.999915 0.999869 0.802922 1.385823 1.385596 1.021435 

565 0.135305 0.999768 0.999765 0.828685 1.385128 1.385115 1.070482 

566 0.135305 0.999968 0.999107 0.714390 1.386103 1.382401 0.868502 

563 0.135305 0.999837 0.999515 0.835330 1.385447 1.384033 1.072857 

576 0.135305 0.999165 0.998435 0.706754 1.382628 1.379909 0.898637 

569 0.135305 0.999988 0.999377 0.768934 1.386218 1.383467 0.985940 

571 0.135305 0.999605 0.998587 0.695854 1.384412 1.380458 0.900450 

567 0.135305 0.999155 0.997455 0.697754 1.382586 1.376527 0.866049 

574 0.135305 0.999773 0.999515 0.602675 1.385150 1.384032 0.732795 

578 0.135305 0.999713 0.998802 0.674663 1.384879 1.381250 0.854435 

579 0.135305 0.999844 0.999798 0.917915 1.385478 1.385266 1.208884 

580 0.135305 0.999838 0.999018 0.646406 1.385450 1.382061 0.814173 

593 0.148497 0.999987 0.999469 0.764277 1.386213 1.383844 0.982856 

592 0.148497 0.999821 0.999166 0.662160 1.385370 1.382632 0.858502 

582 0.148497 0.999842 0.999539 0.661172 1.385470 1.384132 0.849312 

585 0.148497 0.999755 0.999751 0.696227 1.385066 1.385049 0.903843 

597 0.148497 0.999806 0.999801 0.564203 1.385299 1.385278 0.707158 

591 0.148497 0.999833 0.999204 0.573589 1.385425 1.382778 0.575680 

596 0.148497 0.999246 0.997053 0.604034 1.382946 1.375199 0.763327 

590 0.148497 0.999882 0.999872 0.607132 1.385663 1.385611 0.716107 

583 0.148497 0.999679 0.999320 0.553775 1.384730 1.383238 0.703871 

589 0.148497 0.999777 0.999191 0.583587 1.385169 1.382726 0.667773 

586 0.148497 0.999946 0.999672 0.634555 1.385982 1.384701 0.750352 

595 0.148497 0.999942 0.999917 0.549367 1.385964 1.385836 0.732845 

598 0.148497 0.999708 0.999598 0.506583 1.384860 1.384384 0.344110 

594 0.148497 0.999489 0.999116 0.517646 1.383924 1.382436 0.650068 

587 0.148497 0.999306 0.998677 0.518753 1.383182 1.380787 0.688544 

584 0.148497 0.999870 0.997086 0.517079 1.385605 1.375307 0.689799 

581 0.148497 0.999550 0.998028 0.530757 1.384179 1.378477 0.711051 

588 0.148497 0.999031 0.998775 0.604672 1.382112 1.381149 0.790230 

600 0.148497 0.999784 0.999099 0.537963 1.385198 1.382371 0.452220 

599 0.148497 0.999795 0.999769 0.606711 1.385252 1.385134 0.737957 

612 0.162975 0.999723 0.998989 0.782368 1.384924 1.381952 1.000564 

613 0.162975 0.999974 0.999676 0.790455 1.386134 1.384717 1.017795 

615 0.162975 0.999951 0.999535 0.831537 1.386012 1.384116 1.071853 

610 0.162975 0.999746 0.999674 0.635155 1.385027 1.384711 0.724440 

611 0.162975 0.999573 0.997602 0.552245 1.384278 1.377023 0.688939 

602 0.162975 0.999679 0.999323 0.724845 1.384731 1.383251 0.921535 

605 0.162975 0.999549 0.999542 0.543689 1.384174 1.384148 0.711881 

601 0.162975 0.999552 0.998121 0.596592 1.384186 1.378800 0.755762 

617 0.162975 0.999944 0.999932 0.671917 1.385974 1.385911 0.842570 

609 0.162975 0.999814 0.999069 0.562743 1.385336 1.382255 0.617787 

603 0.162975 0.999901 0.999826 0.535624 1.385752 1.385394 0.586738 

618 0.162975 0.999624 0.998177 0.584376 1.384492 1.378995 0.646162 

614 0.162975 0.999762 0.999260 0.526155 1.385102 1.383001 0.473797 

606 0.162975 0.999936 0.998678 0.514355 1.385930 1.380790 0.514326 

616 0.162975 0.999869 0.999059 0.615729 1.385598 1.382216 0.753540 

604 0.162975 0.999761 0.993665 0.626330 1.385097 1.364845 0.806032 

607 0.162975 0.998369 0.995792 0.767011 1.379673 1.371197 0.972898 

608 0.162975 0.998628 0.997853 0.505859 1.380609 1.377871 0.626301 

619 0.162975 0.999796 0.999771 0.627506 1.385255 1.385139 0.787217 

620 0.162975 0.999918 0.999237 0.528426 1.385840 1.382911 0.508708 

633 0.178865 0.999988 0.999607 0.764933 1.386214 1.384420 0.984304 

631 0.178865 0.998726 0.995955 0.578767 1.380967 1.371701 0.770748 

625 0.178865 0.999527 0.999519 0.565651 1.384083 1.384051 0.665402 

622 0.178865 0.999524 0.999480 0.566555 1.384072 1.383888 0.736224 

626 0.178865 0.999875 0.997423 0.624825 1.385626 1.376421 0.744641 

632 0.178865 0.999704 0.999243 0.577639 1.384840 1.382934 0.749387 

630 0.178865 0.999931 0.999800 0.540645 1.385906 1.385273 0.544013 

624 0.178865 0.999729 0.992030 0.586180 1.384954 1.360212 0.762008 

637 0.178865 0.999315 0.999298 0.517139 1.383219 1.383152 0.679893 

629 0.178865 0.999545 0.999464 0.501146 1.384159 1.383823 0.614754 

635 0.178865 0.999890 0.999259 0.504615 1.385698 1.382994 0.677529 

623 0.178865 0.999097 0.998658 0.660014 1.382364 1.380718 0.772879 

636 0.178865 0.998810 0.993866 0.850834 1.381279 1.365428 1.096310 

634 0.178865 0.999206 0.998469 0.524965 1.382788 1.380031 0.477130 

627 0.178865 0.998063 0.993654 0.534306 1.378600 1.364812 0.553426 

638 0.178865 0.998756 0.996299 0.503162 1.381079 1.372779 0.513324 

621 0.178865 0.999180 0.998785 0.558868 1.382685 1.381186 0.682355 

628 0.178865 0.999102 0.996107 0.675415 1.382384 1.372173 0.811889 

640 0.178865 0.999804 0.999570 0.511660 1.385292 1.384264 0.684591 

639 0.178865 0.999961 0.999918 0.619356 1.386062 1.385840 0.799226 

653 0.196304 0.999984 0.999633 0.707651 1.386194 1.384532 0.910220 

652 0.196304 0.999456 0.998558 0.529731 1.383789 1.380353 0.696469 

655 0.196304 0.999838 0.999158 0.522717 1.385448 1.382598 0.693396 

645 0.196304 0.999202 0.999189 0.573884 1.382773 1.382720 0.688145 

650 0.196304 0.999901 0.999742 0.515965 1.385756 1.385009 0.454579 

657 0.196304 0.999203 0.999177 0.503149 1.382775 1.382674 0.650064 

642 0.196304 0.999348 0.999122 0.533540 1.383350 1.382458 0.687374 

644 0.196304 0.999484 0.987627 0.536177 1.383903 1.348470 0.708223 

649 0.196304 0.999332 0.999267 0.511883 1.383285 1.383026 0.556834 

654 0.196304 0.998916 0.997782 0.541800 1.381676 1.377631 0.510531 

646 0.196304 0.999806 0.996776 0.626506 1.385303 1.374300 0.735402 

651 0.196304 0.998471 0.994449 0.538121 1.380039 1.367135 0.715082 

656 0.196304 0.998746 0.992394 0.762791 1.381040 1.361226 0.955662 

643 0.196304 0.998881 0.998403 0.591520 1.381544 1.379795 0.667418 

647 0.196304 0.996968 0.991358 0.554790 1.374924 1.358354 0.562169 

658 0.196304 0.998425 0.995706 0.517821 1.379875 1.370927 0.414097 

641 0.196304 0.998782 0.997572 0.560672 1.381173 1.376918 0.685519 

648 0.196304 0.998268 0.995323 0.677612 1.379318 1.369755 0.813815 

660 0.196304 0.999745 0.999686 0.502291 1.385024 1.384761 0.606508 

659 0.196304 0.999832 0.999804 0.559084 1.385420 1.385293 0.698527 

673 0.215443 0.999886 0.997649 0.757202 1.385681 1.377181 0.965975 

672 0.215443 0.999551 0.997543 0.851058 1.384184 1.376823 1.100891 

670 0.215443 0.999184 0.999082 0.574710 1.382702 1.382304 0.630473 

675 0.215443 0.999766 0.998866 0.782031 1.385120 1.381485 1.002041 

677 0.215443 0.999901 0.999875 0.645534 1.385752 1.385627 0.793664 

663 0.215443 0.999846 0.998596 0.606603 1.385486 1.380493 0.703820 

678 0.215443 0.999927 0.997082 0.532148 1.385887 1.375295 0.580323 

665 0.215443 0.999005 0.998994 0.508273 1.382012 1.381970 0.696006 

674 0.215443 0.998400 0.996718 0.507539 1.379786 1.374113 0.528137 

666 0.215443 0.999752 0.998361 0.507792 1.385057 1.379648 0.399449 

664 0.215443 0.999415 0.988382 0.834594 1.383623 1.350418 1.075873 

662 0.215443 0.999011 0.997826 0.581493 1.382033 1.377781 0.759135 

661 0.215443 0.998700 0.992435 0.614139 1.380872 1.361326 0.776013 

669 0.215443 0.999367 0.995769 0.541285 1.383428 1.371121 0.561324 

671 0.215443 0.999848 0.996964 0.515408 1.385496 1.374910 0.388666 

668 0.215443 0.996973 0.995973 0.538433 1.374941 1.371758 0.684892 

667 0.215443 0.997028 0.994329 0.655516 1.375120 1.366784 0.810960 

676 0.215443 0.997759 0.996793 0.512412 1.377553 1.374352 0.556253 

679 0.215443 0.999033 0.998808 0.656148 1.382119 1.381269 0.783578 

680 0.215443 0.999174 0.995324 0.508060 1.382662 1.369759 0.264598 

693 0.236449 0.999881 0.996172 0.778024 1.385657 1.372382 0.988716 

690 0.236449 0.999787 0.999557 0.556651 1.385215 1.384210 0.545351 

685 0.236449 0.998614 0.998586 0.826533 1.380558 1.380455 1.057424 

695 0.236449 0.999729 0.999080 0.589669 1.384953 1.382297 0.767817 

682 0.236449 0.999572 0.998364 0.701264 1.384271 1.379658 0.879618 

689 0.236449 0.999210 0.996028 0.625110 1.382802 1.371926 0.727167 

692 0.236449 0.998784 0.996366 0.589616 1.381182 1.372987 0.776422 

686 0.236449 0.999640 0.994978 0.649752 1.384562 1.368713 0.799947 

694 0.236449 0.997321 0.995468 0.647651 1.376083 1.370199 0.794326 

697 0.236449 0.998002 0.997966 0.704071 1.378385 1.378264 0.875673 

688 0.236449 0.997433 0.990329 0.773175 1.376454 1.355548 0.980597 

683 0.236449 0.997411 0.994857 0.605482 1.376382 1.368345 0.789173 

681 0.236449 0.998784 0.990608 0.746554 1.381180 1.356297 0.934736 

698 0.236449 0.996669 0.993763 0.510684 1.373956 1.365127 0.337716 

691 0.236449 0.996612 0.990255 0.547640 1.373773 1.355348 0.672174 

684 0.236449 0.998958 0.984053 0.541145 1.381833 1.339517 0.711135 

696 0.236449 0.993785 0.982832 0.525521 1.365190 1.336500 0.643315 

687 0.236449 0.994797 0.986977 0.562513 1.368172 1.346793 0.575224 

699 0.236449 0.998798 0.998495 0.671054 1.381234 1.380125 0.804454 

700 0.236449 0.998623 0.994952 0.502996 1.380591 1.368637 0.573206 

713 0.259502 0.999893 0.998659 0.658484 1.385715 1.380722 0.848907 

715 0.259502 0.999638 0.997082 0.566391 1.384553 1.375294 0.707234 

710 0.259502 0.999336 0.998861 0.505483 1.383304 1.381467 0.383995 

705 0.259502 0.998776 0.998748 0.558490 1.381151 1.381048 0.645635 

